cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
GBM	cis	1	rs1716993	chr3:41974556	ULK4	chr3:41288091-42003660:-	-0.69	-7.72	3.16E-12	Diastolic blood pressure	
GBM	cis	1	rs1716997	chr3:41924333	ULK4	chr3:41288091-42003660:-	-0.71	-8.35	1.04E-13	Diastolic blood pressure	
GBM	cis	1	rs1716999	chr3:41930041	ULK4	chr3:41288091-42003660:-	-0.73	-8.6	2.65E-14	Diastolic blood pressure	
GBM	cis	1	rs1717000	chr3:41930219	ULK4	chr3:41288091-42003660:-	-0.73	-8.6	2.65E-14	Diastolic blood pressure	
GBM	cis	1	rs1717001	chr3:41934949	ULK4	chr3:41288091-42003660:-	-0.71	-8.35	1.04E-13	Diastolic blood pressure	
GBM	cis	1	rs1717006	chr3:41940448	ULK4	chr3:41288091-42003660:-	0.78	9.27	6.65E-16	Diastolic blood pressure	
GBM	cis	1	rs1717009	chr3:41946308	ULK4	chr3:41288091-42003660:-	-0.73	-8.6	2.65E-14	Diastolic blood pressure	
GBM	cis	1	rs1717011	chr3:41980199	ULK4	chr3:41288091-42003660:-	-0.72	-8.4	7.82E-14	Diastolic blood pressure	
GBM	cis	1	rs1717014	chr3:41917395	ULK4	chr3:41288091-42003660:-	0.76	8.97	3.53E-15	Diastolic blood pressure	
GBM	cis	1	rs1717017	chr3:41915616	ULK4	chr3:41288091-42003660:-	0.76	8.97	3.53E-15	Diastolic blood pressure	
GBM	cis	1	rs1717020	chr3:41981490	ULK4	chr3:41288091-42003660:-	0.71	8.29	1.43E-13	Diastolic blood pressure	
GBM	cis	1	rs1717021	chr3:41983860	ULK4	chr3:41288091-42003660:-	-0.75	-8.82	8.04E-15	Diastolic blood pressure	
GBM	cis	1	rs1717024	chr3:41984888	ULK4	chr3:41288091-42003660:-	-0.68	-8.19	2.46E-13	Diastolic blood pressure	
GBM	cis	1	rs1717027	chr3:41987920	ULK4	chr3:41288091-42003660:-	-0.77	-9	2.93E-15	Diastolic blood pressure	
GBM	cis	1	rs1717031	chr3:41905791	ULK4	chr3:41288091-42003660:-	0.75	8.78	9.65E-15	Diastolic blood pressure	
GBM	cis	1	rs1717033	chr3:41910216	ULK4	chr3:41288091-42003660:-	0.77	9.05	2.17E-15	Diastolic blood pressure	
GBM	cis	1	rs17223420	chr12:983720	RAD52	chr12:1021255-1099219:-	-0.5	-4.95	2.34E-6	Colorectal cancer	
GBM	cis	1	rs17277546	chr7:99489571	ZNF789	chr7:99070515-99085217:+	0.61	4.66	8.06E-6	Dehydroepiandrosterone sulphate levels;Metabolic traits	
GBM	cis	1	rs17290219	chr3:150881774	CLRN1OS	chr3:150570271-150797617:+	-0.74	-4.56	1.2E-5	Heschl's gyrus morphology	
GBM	cis	1	rs17433780	chr1:89474818	GBP3	chr1:89472367-89488549:-	0.74	11.68	8.48E-22	Carotid intima media thickness	
GBM	cis	1	rs17450788	chr19:22224755	ZNF257	chr19:22235266-22273901:+	0.68	4.81	4.18E-6	Body mass index (change over time)	
GBM	cis	1	rs17549954	chr17:61707032	FTSJ3	chr17:61896795-61905031:-	0.45	4.86	3.38E-6	Body mass index	
GBM	cis	1	rs1757924	chr4:130019599	C4orf33	chr4:130014829-130033842:+	-0.48	-5.61	1.23E-7	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1757925	chr4:130020791	C4orf33	chr4:130014829-130033842:+	0.45	5.35	3.99E-7	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1757927	chr4:130022069	C4orf33	chr4:130014829-130033842:+	-0.49	-5.68	8.73E-8	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1757928	chr4:130022161	C4orf33	chr4:130014829-130033842:+	-0.49	-5.68	8.73E-8	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1757930	chr4:130022356	C4orf33	chr4:130014829-130033842:+	-0.48	-5.69	8.51E-8	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1757935	chr4:130023759	C4orf33	chr4:130014829-130033842:+	-0.49	-5.68	8.73E-8	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs17596617	chr11:43690717	HSD17B12	chr11:43702143-43878160:+	-0.47	-5.21	7.38E-7	Forced vital capacity	
GBM	cis	1	rs17608059	chr17:13910549	CDRT15P	chr17:13927815-13928915:+	-0.43	-5.27	5.68E-7	Temperament	
GBM	cis	1	rs17671194	chr15:40667539	C15orf23	chr15:40674922-40686488:+	0.74	5.26	5.91E-7	Heschl's gyrus morphology	
GBM	cis	1	rs17694493	chr9:22041998	CDKN2A	chr9:21967752-21994490:-	0.67	6.34	3.8E-9	Prostate cancer	
GBM	cis	1	rs17694493	chr9:22041998	CDKN2BAS	chr9:21994790-22121091:+	0.58	5.19	8.17E-7	Prostate cancer	
GBM	cis	1	rs17694493	chr9:22041998	CDKN2B	chr9:22002906-22009312:-	0.56	4.91	2.76E-6	Prostate cancer	
GBM	cis	1	rs17761723	chr17:2107090	SRR	chr17:2207248-2228553:+	0.38	4.94	2.48E-6	Esophageal cancer (squamous cell)	
GBM	cis	1	rs17761864	chr17:2171637	SRR	chr17:2207248-2228553:+	-0.35	-4.6	1.02E-5	Esophageal cancer (squamous cell)	
GBM	cis	1	rs17834627	chr17:2198892	SRR	chr17:2207248-2228553:+	-0.36	-4.82	4.08E-6	Esophageal cancer (squamous cell)	
GBM	cis	1	rs17839567	chr16:31057945	MYST1	chr16:31128985-31142713:+	0.38	4.49	1.57E-5	Response to metformin (IC50)	
GBM	cis	1	rs1806263	chr17:5317492	NUP88	chr17:5264268-5322996:-	0.33	4.17	5.69E-5	Body mass index	
GBM	cis	1	rs1823874	chr15:100357435	C15orf51	chr15:100330361-100347132:-	-0.54	-5.46	2.39E-7	IgG glycosylation	
GBM	cis	1	rs1833896	chr5:56097669	C5orf35	chr5:56205103-56213010:+	0.92	10.09	6.67E-18	Type 2 diabetes	
GBM	cis	1	rs183618	chr17:53235974	COX11	chr17:53029259-53046064:-	0.34	4.47	1.7E-5	Menarche (age at onset)	
GBM	cis	1	rs1849004	chr19:22142455	ZNF257	chr19:22235266-22273901:+	0.68	4.73	5.99E-6	Body mass index (change over time)	
GBM	cis	1	rs1854774	chr4:129988405	C4orf33	chr4:130014829-130033842:+	-0.47	-5.47	2.35E-7	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs1857964	chr6:86635994	SNHG5	chr6:86386726-86388451:-	-0.66	-8.57	3.18E-14	Response to antipsychotic treatment	
GBM	cis	1	rs1857965	chr6:86630776	SNHG5	chr6:86386726-86388451:-	-0.66	-8.5	4.71E-14	Response to antipsychotic treatment	
GBM	cis	1	rs1862619	chr5:56098256	C5orf35	chr5:56205103-56213010:+	0.92	10.09	6.67E-18	Type 2 diabetes	
GBM	cis	1	rs1875124	chr12:58196802	FAM119B	chr12:58166383-58176323:+	0.57	4.51	1.48E-5	Multiple sclerosis	
GBM	cis	1	rs1877316	chr17:61766880	FTSJ3	chr17:61896795-61905031:-	0.44	4.88	3.11E-6	Body mass index	
GBM	cis	1	rs1882099	chr4:1352685	CRIPAK	chr4:1385340-1389782:+	0.4	4.77	4.92E-6	Systolic blood pressure	
GBM	cis	1	rs1885986	chr17:2203175	SRR	chr17:2207248-2228553:+	-0.38	-4.99	2.0E-6	Esophageal cancer (squamous cell)	
GBM	cis	1	rs1886682	chr1:92977275	EVI5	chr1:92974255-93257961:-	-0.54	-4.93	2.58E-6	Cholesterol, total	
GBM	cis	1	rs1886683	chr1:92976023	EVI5	chr1:92974255-93257961:-	-0.54	-4.93	2.58E-6	Cholesterol, total	
GBM	cis	1	rs1888997	chr20:25298988	FAM182A	chr20:26035250-26067552:+	0.67	6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs1888998	chr20:25291826	FAM182A	chr20:26035250-26067552:+	0.67	6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs1888999	chr20:25291848	FAM182A	chr20:26035250-26067552:+	-0.67	-6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs190414	chr5:56116772	C5orf35	chr5:56205103-56213010:+	0.93	10.19	3.81E-18	Type 2 diabetes	
GBM	cis	1	rs1904295	chr10:64982876	NRBF2	chr10:64893007-64914785:+	-0.62	-5.49	2.08E-7	Arthritis (juvenile idiopathic)	
GBM	cis	1	rs1911552	chr6:86638024	SNHG5	chr6:86386726-86388451:-	-0.65	-8.25	1.84E-13	Response to antipsychotic treatment	
GBM	cis	1	rs1911553	chr6:86630892	SNHG5	chr6:86386726-86388451:-	-0.66	-8.5	4.71E-14	Response to antipsychotic treatment	
GBM	cis	1	rs1953126	chr9:123640500	LOC253039	chr9:123605320-123616644:+	-0.63	-5.69	8.42E-8	Rheumatoid arthritis	
GBM	cis	1	rs1962716	chr6:86648436	SNHG5	chr6:86386726-86388451:-	-0.67	-8.66	1.92E-14	Response to antipsychotic treatment	
GBM	cis	1	rs1979	chr6:26377591	BTN3A2	chr6:26365398-26378546:+	-0.94	-4.95	2.35E-6	Schizophrenia	
GBM	cis	1	rs1994157	chr3:41897482	ULK4	chr3:41288091-42003660:-	0.77	7.97	8.15E-13	Diastolic blood pressure	
GBM	cis	1	rs1995688	chr6:86632319	SNHG5	chr6:86386726-86388451:-	-0.66	-8.5	4.71E-14	Response to antipsychotic treatment	
GBM	cis	1	rs1999852	chr6:86705738	SNHG5	chr6:86386726-86388451:-	-0.68	-8.76	1.1E-14	Response to antipsychotic treatment	
GBM	cis	1	rs2000999	chr16:72108093	HPR	chr16:72097125-72111144:+	1.09	10.13	5.23E-18	Haptoglobin levels;Cholesterol, total;LDL cholesterol	
GBM	cis	1	rs2006751	chr11:43670501	HSD17B12	chr11:43702143-43878160:+	-0.42	-4.4	2.26E-5	Forced vital capacity	
GBM	cis	1	rs2013288	chr17:61785904	FTSJ3	chr17:61896795-61905031:-	0.46	5.11	1.19E-6	Body mass index	
GBM	cis	1	rs2017091	chr15:79032744	ADAMTS7	chr15:79051546-79103773:-	0.33	4.19	5.15E-5	Coronary artery disease or large artery stroke	
GBM	cis	1	rs2019097	chr2:202193463	PPIL3	chr2:201735680-201753999:-	-0.74	-6.24	6.22E-9	Rheumatoid arthritis	
GBM	cis	1	rs2027003	chr20:25350498	FAM182A	chr20:26035250-26067552:+	0.67	6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2027004	chr20:25350618	FAM182A	chr20:26035250-26067552:+	0.67	6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2028299	chr15:90374257	AP3S2	chr15:90373832-90456222:-	-0.74	-6.05	1.51E-8	Type 2 diabetes	
GBM	cis	1	rs2031494	chr1:92965969	EVI5	chr1:92974255-93257961:-	-0.55	-4.95	2.3E-6	Cholesterol, total	
GBM	cis	1	rs2031532	chr13:50080847	SETDB2	chr13:50018429-50069138:+	0.33	4.28	3.6E-5	Cardiac hypertrophy	
GBM	cis	1	rs2032843	chr17:46847524	SNX11	chr17:46184911-46200105:+	0.34	4.39	2.34E-5	Schizophrenia or bipolar disorder	
GBM	cis	1	rs2032844	chr17:46847364	SNX11	chr17:46184911-46200105:+	0.33	4.29	3.59E-5	Schizophrenia or bipolar disorder	
GBM	cis	1	rs2045554	chr3:48494542	TREX1	chr3:48501186-48509043:+	0.38	5.01	1.81E-6	Longevity	
GBM	cis	1	rs2055232	chr17:8614880	ALOX12B	chr17:7975954-7991021:-	-0.52	-4.2	4.92E-5	Heroin dependence	
GBM	cis	1	rs2061164	chr11:18329006	GTF2H1	chr11:18343816-18388590:+	0.49	5.57	1.5E-7	Pancreatic cancer	
GBM	cis	1	rs2072293	chr14:74537885	LIN52	chr14:74551656-74667117:+	0.4	5.5	2.03E-7	Common traits (Other)	
GBM	cis	1	rs2074038	chr11:44087989	ACCS	chr11:44087475-44105569:+	0.82	7.56	7.23E-12	IgA nephropathy	
GBM	cis	1	rs2077808	chr1:45988115	CCDC163P	chr1:45960581-45965646:-	-0.43	-5.48	2.27E-7	Homocysteine levels	
GBM	cis	1	rs2081302	chr2:23945355	LOC375190	chr2:24299728-24397519:+	0.35	4.22	4.63E-5	Obesity-related traits	
GBM	cis	1	rs2083634	chr4:129976478	C4orf33	chr4:130014829-130033842:+	-0.47	-5.47	2.35E-7	Chronic obstructive pulmonary disease (moderate to severe)	
GBM	cis	1	rs2092990	chr20:3346338	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2113078	chr5:56087190	C5orf35	chr5:56205103-56213010:+	0.94	10.41	1.11E-18	Type 2 diabetes	
GBM	cis	1	rs2113079	chr5:56157951	C5orf35	chr5:56205103-56213010:+	0.94	10.34	1.6E-18	Type 2 diabetes	
GBM	cis	1	rs2113422	chr2:23939007	LOC375190	chr2:24299728-24397519:+	0.34	4.21	4.88E-5	Obesity-related traits	
GBM	cis	1	rs2113423	chr2:23942287	LOC375190	chr2:24299728-24397519:+	0.34	4.19	5.29E-5	Obesity-related traits	
GBM	cis	1	rs2128834	chr3:41862645	ULK4	chr3:41288091-42003660:-	0.75	8.51	4.27E-14	Diastolic blood pressure	
GBM	cis	1	rs2128835	chr3:41862873	ULK4	chr3:41288091-42003660:-	0.72	8.03	5.87E-13	Diastolic blood pressure	
GBM	cis	1	rs2130392	chr4:185639169	MLF1IP	chr4:185615220-185655286:-	-0.4	-6.36	3.38E-9	Kawasaki disease	
GBM	cis	1	rs2143346	chr6:26198449	HIST1H3E	chr6:26224427-26226589:+	-0.85	-5.68	8.94E-8	Renal underexcretion gout;Gout	
GBM	cis	1	rs2143347	chr6:26198494	HIST1H3E	chr6:26224427-26226589:+	0.85	5.68	8.94E-8	Renal underexcretion gout;Gout	
GBM	cis	1	rs2154536	chr21:38492147	PIGP	chr21:38437664-38445458:-	-0.33	-4.18	5.49E-5	Eye color traits	
GBM	cis	1	rs2166663	chr6:86593896	SNHG5	chr6:86386726-86388451:-	-0.68	-8.18	2.66E-13	Response to antipsychotic treatment	
GBM	cis	1	rs2172252	chr3:49678307	LAMB2L	chr3:49190293-49191834:-	0.51	4.83	3.85E-6	Crohn's disease;Ulcerative colitis	
GBM	cis	1	rs2184000	chr20:25395878	FAM182A	chr20:26035250-26067552:+	0.65	6.48	1.84E-9	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2227336	chr17:38174855	GSDMA	chr17:38119226-38134019:+	-0.76	-8.43	6.86E-14	Neutrophil count;White blood cell count;C-reactive protein and white blood cell count	
GBM	cis	1	rs2236087	chr20:3255905	ITPA	chr20:3190056-3204504:+	-0.52	-5.27	5.82E-7	IFN-related cytopenia	
GBM	cis	1	rs2236089	chr20:3257194	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236092	chr20:3258188	ITPA	chr20:3190056-3204504:+	-0.47	-4.72	6.14E-6	IFN-related cytopenia	
GBM	cis	1	rs2236098	chr20:3267133	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236104	chr20:3277602	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236106	chr20:3278410	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236107	chr20:3285821	ITPA	chr20:3190056-3204504:+	-0.55	-5.39	3.32E-7	IFN-related cytopenia	
GBM	cis	1	rs2236108	chr20:3286331	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236117	chr20:3302021	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236118	chr20:3302058	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236122	chr20:3305240	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2236123	chr20:3305305	ITPA	chr20:3190056-3204504:+	0.52	5.21	7.33E-7	IFN-related cytopenia	
GBM	cis	1	rs2239557	chr14:74551970	LIN52	chr14:74551656-74667117:+	0.39	5.39	3.34E-7	Common traits (Other)	
GBM	cis	1	rs2242150	chr3:48505964	TREX1	chr3:48501186-48509043:+	0.43	5.76	6.18E-8	Longevity	
GBM	cis	1	rs2242471	chr4:76878716	NAAA	chr4:76831809-76862166:-	0.59	7.09	8.48E-11	Longevity	
GBM	cis	1	rs2242473	chr4:76878956	NAAA	chr4:76831809-76862166:-	0.59	7.09	8.48E-11	Longevity	
GBM	cis	1	rs2242474	chr4:76878982	NAAA	chr4:76831809-76862166:-	0.59	7.09	8.48E-11	Longevity	
GBM	cis	1	rs224329	chr20:34019579	CPNE1	chr20:34213968-34262539:-	-0.54	-5.27	5.66E-7	Height	
GBM	cis	1	rs2248393	chr20:33926103	CPNE1	chr20:34213968-34262539:-	-0.57	-5.66	9.57E-8	Height	
GBM	cis	1	rs2248393	chr20:33926103	UQCC	chr20:33890383-33999833:-	-0.45	-4.34	2.91E-5	Height	
GBM	cis	1	rs2255051	chr15:43846161	ADAL	chr15:43622872-43646094:+	-0.66	-4.45	1.89E-5	Tumor biomarkers	
GBM	cis	1	rs2257420	chr20:25275890	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257432	chr20:25271086	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257496	chr20:25279315	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257808	chr20:25266450	FAM182A	chr20:26035250-26067552:+	-0.68	-6.75	4.75E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257809	chr20:25266476	FAM182A	chr20:26035250-26067552:+	-0.68	-6.75	4.75E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257982	chr20:25269630	FAM182A	chr20:26035250-26067552:+	-0.66	-6.5	1.72E-9	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257985	chr20:25269743	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257988	chr20:25270003	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2257991	chr20:25270339	FAM182A	chr20:26035250-26067552:+	0.7	6.94	1.82E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258066	chr20:25271326	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258135	chr20:25272323	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258201	chr20:25272490	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258563	chr20:25273435	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258617	chr20:25274318	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258719	chr20:25275843	FAM182A	chr20:26035250-26067552:+	-0.67	-6.67	7.41E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258769	chr20:25276680	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258879	chr20:25279213	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2258884	chr20:25279539	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2259837	chr20:25280205	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2259873	chr20:25280781	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2259926	chr20:25281733	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2259928	chr20:25281834	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2259956	chr20:25282433	FAM182A	chr20:26035250-26067552:+	-0.68	-6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2260160	chr15:43895643	ADAL	chr15:43622872-43646094:+	-0.72	-4.8	4.34E-6	Tumor biomarkers	
GBM	cis	1	rs2269558	chr16:682250	WFIKKN1	chr16:679239-684116:+	0.38	4.98	2.06E-6	Height	
GBM	cis	1	rs2272006	chr3:41997059	ULK4	chr3:41288091-42003660:-	-0.79	-9.28	6.19E-16	Diastolic blood pressure	
GBM	cis	1	rs2272007	chr3:41996136	ULK4	chr3:41288091-42003660:-	-0.79	-9.06	2.15E-15	Diastolic blood pressure	
GBM	cis	1	rs2272390	chr2:202195311	PPIL3	chr2:201735680-201753999:-	-0.84	-6.33	3.95E-9	Rheumatoid arthritis	
GBM	cis	1	rs2273	chr4:76889388	NAAA	chr4:76831809-76862166:-	0.58	7.07	9.4E-11	Longevity	
GBM	cis	1	rs2277862	chr20:34152782	CPNE1	chr20:34213968-34262539:-	-0.8	-7.63	4.92E-12	Cholesterol, total	
GBM	cis	1	rs2277869	chr12:1016910	RAD52	chr12:1021255-1099219:-	-0.51	-4.86	3.45E-6	Colorectal cancer	
GBM	cis	1	rs2279077	chr3:48474249	TREX1	chr3:48501186-48509043:+	-0.42	-5.74	6.78E-8	Longevity	
GBM	cis	1	rs2281494	chr20:3235494	ITPA	chr20:3190056-3204504:+	-0.46	-4.71	6.33E-6	IFN-related cytopenia	
GBM	cis	1	rs2281497	chr20:3258874	ITPA	chr20:3190056-3204504:+	-0.47	-4.72	6.14E-6	IFN-related cytopenia	
GBM	cis	1	rs2281500	chr20:3262824	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2281503	chr20:3263636	ITPA	chr20:3190056-3204504:+	-0.5	-4.95	2.34E-6	IFN-related cytopenia	
GBM	cis	1	rs2281808	chr20:1610551	SIRPB1	chr20:1545030-1600689:-	0.36	4.19	5.23E-5	Type 1 diabetes	
GBM	cis	1	rs2285946	chr7:21583329	DNAH11	chr7:21582833-21941455:+	-0.58	-6.33	4.03E-9	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
GBM	cis	1	rs2285947	chr7:21584088	DNAH11	chr7:21582833-21941455:+	0.59	6.4	2.75E-9	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
GBM	cis	1	rs2285949	chr7:21584243	DNAH11	chr7:21582833-21941455:+	-0.59	-6.4	2.78E-9	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
GBM	cis	1	rs2285950	chr7:21584432	DNAH11	chr7:21582833-21941455:+	0.58	6.03	1.67E-8	Multiple cancers (lung cancer, gastric cancer, and squamous cell carcinoma)	
GBM	cis	1	rs2287679	chr19:33600764	GPATCH1	chr19:33571786-33621318:+	0.4	4.5	1.54E-5	Bone properties (heel)	
GBM	cis	1	rs2287679	chr19:33600764	RHPN2	chr19:33469499-33555824:-	-0.38	-4.24	4.27E-5	Bone properties (heel)	
GBM	cis	1	rs2287680	chr19:33608566	GPATCH1	chr19:33571786-33621318:+	-0.41	-4.57	1.16E-5	Bone properties (heel)	
GBM	cis	1	rs2287680	chr19:33608566	RHPN2	chr19:33469499-33555824:-	0.39	4.29	3.47E-5	Bone properties (heel)	
GBM	cis	1	rs2287997	chr16:72140553	HPR	chr16:72097125-72111144:+	1.15	10.63	3.08E-19	Haptoglobin levels;Cholesterol, total;LDL cholesterol	
GBM	cis	1	rs2290822	chr3:48473204	TREX1	chr3:48501186-48509043:+	-0.44	-5.85	4.0E-8	Longevity	
GBM	cis	1	rs2291542	chr3:49751585	RBM6	chr3:49977592-50137484:+	-0.34	-4.83	3.85E-6	Resting heart rate	
GBM	cis	1	rs2292239	chr12:56482180	RPS26	chr12:56435686-56438005:+	0.74	8.62	2.33E-14	Cognitive function	
GBM	cis	1	rs2294008	chr8:143761931	PSCA	chr8:143761875-143764142:+	0.55	4.87	3.24E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
GBM	cis	1	rs2294010	chr8:143762430	PSCA	chr8:143761875-143764142:+	0.56	5	1.89E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
GBM	cis	1	rs2295770	chr10:102239829	TLX1	chr10:102891061-102897545:+	0.45	4.19	5.18E-5	Palmitoleic acid (16:1n-7) plasma levels	
GBM	cis	1	rs2297496	chr20:25295787	FAM182A	chr20:26035250-26067552:+	0.68	6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2297497	chr20:25297909	FAM182A	chr20:26035250-26067552:+	0.68	6.74	5.1E-10	Liver enzyme levels (alkaline phosphatase)	
GBM	cis	1	rs2306937	chr1:113246506	ST7L	chr1:113066142-113162405:-	0.59	4.39	2.36E-5	Diastolic blood pressure;Blood pressure	
GBM	cis	1	rs2306940	chr1:113241052	ST7L	chr1:113066142-113162405:-	0.59	4.56	1.19E-5	Diastolic blood pressure;Blood pressure	
GBM	cis	1	rs2307021	chr3:49765483	RBM6	chr3:49977592-50137484:+	-0.35	-4.94	2.43E-6	Resting heart rate	
GBM	cis	1	rs231519	chr17:41961051	MPP3	chr17:41878169-41910538:-	0.45	4.17	5.55E-5	Cognitive function	
GBM	cis	1	rs2324843	chr6:86617501	SNHG5	chr6:86386726-86388451:-	-0.66	-8.58	2.89E-14	Response to antipsychotic treatment	
GBM	cis	1	rs2351706	chr15:90384115	AP3S2	chr15:90373832-90456222:-	-0.79	-6.51	1.61E-9	Type 2 diabetes	
GBM	cis	1	rs2351707	chr15:90384045	AP3S2	chr15:90373832-90456222:-	-0.77	-6.34	3.71E-9	Type 2 diabetes	
GBM	cis	1	rs2356559	chr1:45981512	CCDC163P	chr1:45960581-45965646:-	-0.42	-5.42	2.92E-7	Homocysteine levels	
GBM	cis	1	rs2356561	chr1:45980862	CCDC163P	chr1:45960581-45965646:-	-0.43	-5.42	2.93E-7	Homocysteine levels	
GBM	cis	1	rs2358628	chr14:74631757	LIN52	chr14:74551656-74667117:+	-0.39	-5.19	8.11E-7	Common traits (Other)	
GBM	cis	1	rs2358633	chr14:74647418	LIN52	chr14:74551656-74667117:+	-0.39	-5.14	1.02E-6	Common traits (Other)	
GBM	cis	1	rs2359811	chr19:22152876	ZNF257	chr19:22235266-22273901:+	0.64	4.54	1.28E-5	Body mass index (change over time)	
