cancer.type	eQTL.type	tagSNP	LD	SNP.ID	SNP.position.hg19	Gene.symbol	Gene.position.hg19	Beta	t-stat	P-value	GWAS-Traits	
READ	cis	1	rs1717011	chr3:41980199	ULK4	chr3:41288091-42003660:-	-0.81	-4.82	8.15E-6	Diastolic blood pressure	
READ	cis	1	rs1717014	chr3:41917395	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs1717017	chr3:41915616	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs1717020	chr3:41981490	ULK4	chr3:41288091-42003660:-	0.78	4.91	5.86E-6	Diastolic blood pressure	
READ	cis	1	rs1717021	chr3:41983860	ULK4	chr3:41288091-42003660:-	-0.81	-4.82	8.15E-6	Diastolic blood pressure	
READ	cis	1	rs1717024	chr3:41984888	ULK4	chr3:41288091-42003660:-	-0.78	-4.67	1.43E-5	Diastolic blood pressure	
READ	cis	1	rs1717027	chr3:41987920	ULK4	chr3:41288091-42003660:-	-0.78	-4.91	5.9E-6	Diastolic blood pressure	
READ	cis	1	rs1717031	chr3:41905791	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs1717033	chr3:41910216	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs17311679	chr19:50521331	SIGLEC16	chr19:50472912-50479075:+	-0.89	-4.66	1.48E-5	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
READ	cis	1	rs17433780	chr1:89474818	GBP3	chr1:89472367-89488549:-	1.01	11.85	2.68E-18	Carotid intima media thickness	
READ	cis	1	rs174551	chr11:61573684	FADS2	chr11:61583728-61634825:+	0.74	5.78	2.0E-7	LDL cholesterol	
READ	cis	1	rs1757925	chr4:130020791	C4orf33	chr4:130014829-130033842:+	0.57	4.81	8.55E-6	Chronic obstructive pulmonary disease (moderate to severe)	
READ	cis	1	rs17596617	chr11:43690717	HSD17B12	chr11:43702143-43878160:+	-0.59	-5.05	3.45E-6	Forced vital capacity	
READ	cis	1	rs17605685	chr19:50486741	SIGLEC16	chr19:50472912-50479075:+	1.04	4.64	1.61E-5	antipsychotic drug dosage in schizophrenia or schizoaffective disorder	
READ	cis	1	rs17694011	chr3:134213981	ANAPC13	chr3:134196547-134204865:-	0.52	4.79	9.05E-6	Height	
READ	cis	1	rs17713396	chr2:227201	SH3YL1	chr2:218138-264810:-	-0.61	-6.14	4.58E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs17713729	chr2:249092	SH3YL1	chr2:218138-264810:-	-0.63	-6.86	2.36E-9	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs17714252	chr2:285471	SH3YL1	chr2:218138-264810:-	-0.6	-5.86	1.45E-7	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs1814336	chr3:134200823	ANAPC13	chr3:134196547-134204865:-	0.53	4.83	7.88E-6	Height	
READ	cis	1	rs1814337	chr3:134200682	ANAPC13	chr3:134196547-134204865:-	0.53	4.91	5.95E-6	Height	
READ	cis	1	rs1833896	chr5:56097669	C5orf35	chr5:56205103-56213010:+	0.95	7.48	1.75E-10	Type 2 diabetes	
READ	cis	1	rs1857964	chr6:86635994	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs1857965	chr6:86630776	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs1862619	chr5:56098256	C5orf35	chr5:56205103-56213010:+	0.95	7.48	1.75E-10	Type 2 diabetes	
READ	cis	1	rs1863913	chr3:134200205	ANAPC13	chr3:134196547-134204865:-	0.53	4.91	5.95E-6	Height	
READ	cis	1	rs1874883	chr3:134205071	ANAPC13	chr3:134196547-134204865:-	0.52	4.78	9.52E-6	Height	
READ	cis	1	rs1880376	chr3:134270347	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.6	1.87E-5	Height	
READ	cis	1	rs1880377	chr3:134270468	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.6	1.87E-5	Height	
READ	cis	1	rs190414	chr5:56116772	C5orf35	chr5:56205103-56213010:+	0.84	6.58	7.72E-9	Type 2 diabetes	
READ	cis	1	rs1911552	chr6:86638024	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs1911553	chr6:86630892	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs1917130	chr3:134313773	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs1930961	chr22:25875265	CRYBB2	chr22:25615612-25627836:+	0.98	4.59	1.93E-5	Bipolar disorder with mood-incongruent psychosis	
READ	cis	1	rs1962716	chr6:86648436	SNHG5	chr6:86386726-86388451:-	-0.68	-4.67	1.44E-5	Response to antipsychotic treatment	
READ	cis	1	rs1979	chr6:26377591	BTN3A2	chr6:26365398-26378546:+	-1.14	-6.93	1.74E-9	Schizophrenia	
READ	cis	1	rs1994157	chr3:41897482	ULK4	chr3:41288091-42003660:-	0.81	4.97	4.75E-6	Diastolic blood pressure	
READ	cis	1	rs1995688	chr6:86632319	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs1999852	chr6:86705738	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs2006751	chr11:43670501	HSD17B12	chr11:43702143-43878160:+	-0.56	-4.61	1.78E-5	Forced vital capacity	
READ	cis	1	rs201611	chr17:10563050	SHISA6	chr17:11144740-11462196:+	-0.47	-5.41	8.46E-7	Relative hand skill in reading disability	
READ	cis	1	rs201612	chr17:10562314	SHISA6	chr17:11144740-11462196:+	-0.47	-5.39	9.08E-7	Relative hand skill in reading disability	
READ	cis	1	rs2058059	chr7:72311817	TYW1B	chr7:72023729-72298813:-	-0.64	-4.77	9.84E-6	Subcutaneous adipose tissue	
READ	cis	1	rs2077808	chr1:45988115	CCDC163P	chr1:45960581-45965646:-	-0.85	-6.31	2.35E-8	Homocysteine levels	
READ	cis	1	rs2113078	chr5:56087190	C5orf35	chr5:56205103-56213010:+	0.94	6.94	1.72E-9	Type 2 diabetes	
READ	cis	1	rs2113079	chr5:56157951	C5orf35	chr5:56205103-56213010:+	0.96	7.16	6.91E-10	Type 2 diabetes	
READ	cis	1	rs2123694	chr2:108857505	SULT1C2	chr2:108905095-108926370:+	0.65	4.65	1.54E-5	Blood pressure	
READ	cis	1	rs2123694	chr2:108857505	SULT1C3	chr2:108863651-108881806:+	0.68	5.6	3.98E-7	Blood pressure	
READ	cis	1	rs2126129	chr2:212548	SH3YL1	chr2:218138-264810:-	-0.64	-6.48	1.16E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs2128834	chr3:41862645	ULK4	chr3:41288091-42003660:-	0.78	4.89	6.33E-6	Diastolic blood pressure	
READ	cis	1	rs2128835	chr3:41862873	ULK4	chr3:41288091-42003660:-	0.78	4.89	6.33E-6	Diastolic blood pressure	
READ	cis	1	rs2166663	chr6:86593896	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs2177601	chr3:134245434	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.6	1.87E-5	Height	
READ	cis	1	rs2198042	chr4:129885499	C4orf33	chr4:130014829-130033842:+	0.57	4.7	1.28E-5	Chronic obstructive pulmonary disease (moderate to severe)	
READ	cis	1	rs2198463	chr2:108875093	SULT1C3	chr2:108863651-108881806:+	0.67	5.47	6.84E-7	Blood pressure	
READ	cis	1	rs2219078	chr2:108875198	SULT1C3	chr2:108863651-108881806:+	0.66	5.3	1.31E-6	Blood pressure	
READ	cis	1	rs2267393	chr22:39101619	CBY1	chr22:39052658-39069853:+	0.47	4.7	1.31E-5	Resting heart rate	
READ	cis	1	rs2267394	chr22:39101633	CBY1	chr22:39052658-39069853:+	0.47	4.7	1.31E-5	Resting heart rate	
READ	cis	1	rs2267395	chr22:39113903	CBY1	chr22:39052658-39069853:+	0.5	4.9	6.19E-6	Resting heart rate	
READ	cis	1	rs2272006	chr3:41997059	ULK4	chr3:41288091-42003660:-	-0.78	-4.91	5.9E-6	Diastolic blood pressure	
READ	cis	1	rs2272007	chr3:41996136	ULK4	chr3:41288091-42003660:-	-0.91	-5.56	4.77E-7	Diastolic blood pressure	
READ	cis	1	rs2277862	chr20:34152782	CPNE1	chr20:34213968-34262539:-	-0.82	-5.81	1.76E-7	Cholesterol, total	
READ	cis	1	rs2284033	chr22:37534034	CARD10	chr22:37875383-37915378:-	0.51	4.9	6.06E-6	Asthma	
READ	cis	1	rs2284073	chr22:39105948	CBY1	chr22:39052658-39069853:+	0.47	4.65	1.53E-5	Resting heart rate	
READ	cis	1	rs2290911	chr2:224919	SH3YL1	chr2:218138-264810:-	-0.63	-6.4	1.62E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs2324843	chr6:86617501	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs2356559	chr1:45981512	CCDC163P	chr1:45960581-45965646:-	-0.84	-6.19	3.85E-8	Homocysteine levels	
READ	cis	1	rs2356561	chr1:45980862	CCDC163P	chr1:45960581-45965646:-	-0.84	-6.13	4.81E-8	Homocysteine levels	
READ	cis	1	rs2370578	chr3:134199612	ANAPC13	chr3:134196547-134204865:-	0.56	5.23	1.73E-6	Height	
READ	cis	1	rs2370641	chr3:134222161	ANAPC13	chr3:134196547-134204865:-	0.52	4.79	9.05E-6	Height	
READ	cis	1	rs2370642	chr3:134222136	ANAPC13	chr3:134196547-134204865:-	0.55	5.11	2.78E-6	Height	
READ	cis	1	rs2371623	chr3:41761083	ULK4	chr3:41288091-42003660:-	0.77	4.9	6.08E-6	Diastolic blood pressure	
READ	cis	1	rs2371627	chr3:41839219	ULK4	chr3:41288091-42003660:-	0.81	5.23	1.71E-6	Diastolic blood pressure	
READ	cis	1	rs2373865	chr3:134291556	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs2413545	chr22:39092524	CBY1	chr22:39052658-39069853:+	0.52	5.19	2.01E-6	Resting heart rate	
READ	cis	1	rs2413546	chr22:39107001	CBY1	chr22:39052658-39069853:+	0.51	5.14	2.46E-6	Resting heart rate	
READ	cis	1	rs2413547	chr22:39107338	CBY1	chr22:39052658-39069853:+	0.51	5.14	2.46E-6	Resting heart rate	
READ	cis	1	rs2432195	chr5:56120413	C5orf35	chr5:56205103-56213010:+	0.89	6.6	6.89E-9	Type 2 diabetes	
READ	cis	1	rs246454	chr5:96123264	ERAP1	chr5:96096515-96149837:-	-0.6	-5.25	1.62E-6	Ankylosing spondylitis	
READ	cis	1	rs252887	chr5:56166188	C5orf35	chr5:56205103-56213010:+	0.91	6.58	7.64E-9	Type 2 diabetes	
READ	cis	1	rs252898	chr5:56188931	C5orf35	chr5:56205103-56213010:+	0.97	6.63	6.13E-9	Type 2 diabetes	
READ	cis	1	rs252902	chr5:56116085	C5orf35	chr5:56205103-56213010:+	0.86	7.31	3.63E-10	Type 2 diabetes	
READ	cis	1	rs252904	chr5:56118733	C5orf35	chr5:56205103-56213010:+	0.87	7.45	1.99E-10	Type 2 diabetes	
READ	cis	1	rs252909	chr5:56121131	C5orf35	chr5:56205103-56213010:+	0.89	6.6	6.89E-9	Type 2 diabetes	
READ	cis	1	rs252910	chr5:56192983	C5orf35	chr5:56205103-56213010:+	0.99	6.96	1.59E-9	Type 2 diabetes	
READ	cis	1	rs252915	chr5:56121754	C5orf35	chr5:56205103-56213010:+	-0.9	-7.26	4.57E-10	Type 2 diabetes	
READ	cis	1	rs252916	chr5:56121788	C5orf35	chr5:56205103-56213010:+	0.9	6.87	2.28E-9	Type 2 diabetes	
READ	cis	1	rs252919	chr5:56124111	C5orf35	chr5:56205103-56213010:+	0.9	6.87	2.28E-9	Type 2 diabetes	
READ	cis	1	rs252921	chr5:56137787	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs252922	chr5:56136343	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs2548664	chr5:56133555	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs2548665	chr5:56131805	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs2617170	chr12:10560957	KLRC2	chr12:10579193-10588592:-	-0.71	-5.85	1.49E-7	Behcet's disease	
READ	cis	1	rs2625667	chr3:41900951	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs2625668	chr3:41905930	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs26510	chr5:96125910	ERAP1	chr5:96096515-96149837:-	-0.59	-5.28	1.42E-6	Ankylosing spondylitis	
READ	cis	1	rs2683695	chr3:41914928	ULK4	chr3:41288091-42003660:-	0.77	4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs2683696	chr3:41914898	ULK4	chr3:41288091-42003660:-	0.74	4.78	9.53E-6	Diastolic blood pressure	
READ	cis	1	rs27529	chr5:96126308	ERAP1	chr5:96096515-96149837:-	-0.54	-4.86	7.18E-6	Ankylosing spondylitis	
READ	cis	1	rs27710	chr5:96126197	ERAP1	chr5:96096515-96149837:-	0.59	5.3	1.31E-6	Ankylosing spondylitis	
READ	cis	1	rs2812972	chr6:86669880	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs2813870	chr1:112402050	C1orf183	chr1:112268370-112298419:-	0.89	4.64	1.6E-5	Gut microbiota (bacterial taxa)	
READ	cis	1	rs2816815	chr6:86691656	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs2816821	chr6:86657084	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs2836751	chr21:40290959	ETS2	chr21:40177231-40196876:+	0.72	4.9	6.16E-6	Body mass index;Crohn's disease	
READ	cis	1	rs2836753	chr21:40291187	ETS2	chr21:40177231-40196876:+	0.71	4.89	6.43E-6	Body mass index;Crohn's disease	
READ	cis	1	rs28409322	chr3:134252385	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.6	1.87E-5	Height	
READ	cis	1	rs28702390	chr3:41889920	ULK4	chr3:41288091-42003660:-	0.81	4.97	4.75E-6	Diastolic blood pressure	
READ	cis	1	rs28733681	chr3:41863444	ULK4	chr3:41288091-42003660:-	0.78	4.89	6.33E-6	Diastolic blood pressure	
READ	cis	1	rs28755797	chr3:41774446	ULK4	chr3:41288091-42003660:-	0.83	5.17	2.15E-6	Diastolic blood pressure	
READ	cis	1	rs2887797	chr3:134202506	ANAPC13	chr3:134196547-134204865:-	0.53	4.83	7.88E-6	Height	
READ	cis	1	rs2976392	chr8:143762932	PSCA	chr8:143761875-143764142:+	0.57	4.77	1.0E-5	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
READ	cis	1	rs2976396	chr8:143764001	PSCA	chr8:143761875-143764142:+	-0.53	-5.01	4.0E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
READ	cis	1	rs2976398	chr8:143764879	PSCA	chr8:143761875-143764142:+	0.55	4.81	8.67E-6	Gastric adenocarcinoma (histologically verified);Non-cardia gastric cancer;Gastric cancer;Duodenal ulcer;Bladder cancer	
READ	cis	1	rs2993259	chr1:46001550	CCDC163P	chr1:45960581-45965646:-	-0.79	-5.86	1.43E-7	Homocysteine levels	
READ	cis	1	rs30187	chr5:96124330	ERAP1	chr5:96096515-96149837:-	-0.6	-5.25	1.62E-6	Ankylosing spondylitis	
READ	cis	1	rs30378	chr5:96121994	ERAP1	chr5:96096515-96149837:-	-0.6	-5.26	1.52E-6	Ankylosing spondylitis	
READ	cis	1	rs30379	chr5:96122260	ERAP1	chr5:96096515-96149837:-	-0.6	-5.27	1.47E-6	Ankylosing spondylitis	
READ	cis	1	rs30380	chr5:96122281	ERAP1	chr5:96096515-96149837:-	-0.6	-5.27	1.47E-6	Ankylosing spondylitis	
READ	cis	1	rs3091242	chr1:25674785	RHD	chr1:25598981-25656935:+	-0.63	-5.92	1.14E-7	Erythrocyte sedimentation rate	
READ	cis	1	rs3099459	chr5:56137170	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs3204270	chr17:79682051	ARL16	chr17:79648234-79650954:-	-0.67	-5.68	2.97E-7	Dental caries	
READ	cis	1	rs33322	chr5:56175226	C5orf35	chr5:56205103-56213010:+	0.9	6.37	1.8E-8	Type 2 diabetes	
READ	cis	1	rs33325	chr5:56142547	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs33326	chr5:56142601	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs34106666	chr6:86676258	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs34281561	chr6:86701872	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs34581302	chr6:86705948	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs34622557	chr6:86630852	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs34852683	chr6:86702330	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs35006492	chr4:129878342	C4orf33	chr4:130014829-130033842:+	0.54	4.68	1.36E-5	Chronic obstructive pulmonary disease (moderate to severe)	
READ	cis	1	rs35060985	chr11:43693110	HSD17B12	chr11:43702143-43878160:+	-0.67	-5.73	2.46E-7	Forced vital capacity	
READ	cis	1	rs35146655	chr22:24605938	SUSD2	chr22:24577444-24585074:+	0.88	5.29	1.37E-6	Amyotrophic lateral sclerosis	
READ	cis	1	rs35385043	chr6:86648546	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs35419329	chr6:86702291	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs35435780	chr17:79579602	TSPAN10	chr17:79609349-79615778:+	0.47	4.85	7.4E-6	Eye color traits	
READ	cis	1	rs35608327	chr15:90369204	AP3S2	chr15:90373832-90456222:-	-0.77	-4.77	1.0E-5	Type 2 diabetes	
READ	cis	1	rs35718987	chr3:134272783	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.6	1.87E-5	Height	
READ	cis	1	rs35760725	chr6:86648985	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs35761942	chr6:86629504	SNHG5	chr6:86386726-86388451:-	-0.71	-4.85	7.44E-6	Response to antipsychotic treatment	
READ	cis	1	rs35797755	chr6:86706554	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs36096931	chr6:86693134	SNHG5	chr6:86386726-86388451:-	-0.7	-4.9	6.13E-6	Response to antipsychotic treatment	
READ	cis	1	rs36216559	chr2:262335	SH3YL1	chr2:218138-264810:-	-0.62	-6.11	5.14E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3742500	chr14:24611978	FAM158A	chr14:24608175-24610797:-	-0.56	-6.03	7.36E-8	IgG glycosylation	
READ	cis	1	rs3747170	chr22:39067331	CBY1	chr22:39052658-39069853:+	0.45	4.55	2.23E-5	Resting heart rate	
READ	cis	1	rs3747172	chr22:39067524	CBY1	chr22:39052658-39069853:+	0.48	4.74	1.13E-5	Resting heart rate	
READ	cis	1	rs3747174	chr22:39069181	CBY1	chr22:39052658-39069853:+	0.48	4.74	1.13E-5	Resting heart rate	
READ	cis	1	rs3761454	chr22:39066820	CBY1	chr22:39052658-39069853:+	0.45	4.55	2.23E-5	Resting heart rate	
READ	cis	1	rs3774372	chr3:41877414	ULK4	chr3:41288091-42003660:-	0.81	4.97	4.75E-6	Diastolic blood pressure	
READ	cis	1	rs3791220	chr2:227066	SH3YL1	chr2:218138-264810:-	-0.61	-6.48	1.15E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3791221	chr2:226933	SH3YL1	chr2:218138-264810:-	-0.61	-6.48	1.15E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3791223	chr2:222336	SH3YL1	chr2:218138-264810:-	-0.63	-6.39	1.63E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3791224	chr2:221981	SH3YL1	chr2:218138-264810:-	-0.63	-6.39	1.63E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3827066	chr20:44586023	WFDC3	chr20:44402847-44420547:-	-0.85	-5.63	3.55E-7	Abdominal aortic aneurysm	
READ	cis	1	rs3827357	chr22:39079413	CBY1	chr22:39052658-39069853:+	0.51	5.18	2.09E-6	Resting heart rate	
READ	cis	1	rs3828165	chr2:220889	SH3YL1	chr2:218138-264810:-	-0.64	-6.25	2.93E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs3846055	chr3:134203973	ANAPC13	chr3:134196547-134204865:-	0.52	4.75	1.06E-5	Height	
READ	cis	1	rs3846056	chr3:134227292	ANAPC13	chr3:134196547-134204865:-	0.52	4.79	9.05E-6	Height	
READ	cis	1	rs3890604	chr3:41760625	ULK4	chr3:41288091-42003660:-	0.77	4.9	6.08E-6	Diastolic blood pressure	
READ	cis	1	rs3932818	chr3:134206069	ANAPC13	chr3:134196547-134204865:-	0.53	4.91	5.95E-6	Height	
READ	cis	1	rs3934103	chr3:41977214	ULK4	chr3:41288091-42003660:-	-0.82	-4.82	8.24E-6	Diastolic blood pressure	
READ	cis	1	rs3935543	chr17:79579874	TSPAN10	chr17:79609349-79615778:+	0.47	4.85	7.4E-6	Eye color traits	
READ	cis	1	rs39841	chr5:96120170	ERAP1	chr5:96096515-96149837:-	-0.62	-4.55	2.22E-5	Inflammatory skin disease	
READ	cis	1	rs4074915	chr17:79579230	TSPAN10	chr17:79609349-79615778:+	-0.47	-4.85	7.4E-6	Eye color traits	
READ	cis	1	rs4074916	chr17:79579248	TSPAN10	chr17:79609349-79615778:+	-0.5	-5.25	1.57E-6	Eye color traits	
READ	cis	1	rs41266839	chr6:26409890	BTN3A2	chr6:26365398-26378546:+	-1.11	-5.56	4.73E-7	Schizophrenia	
READ	cis	1	rs4149228	chr1:226032677	LEFTY2	chr1:226124303-226128920:-	1.02	4.74	1.12E-5	Response to cyclophosphamide in systemic lupus erythematosus with lupus nephritis	
READ	cis	1	rs4246215	chr11:61564299	FADS2	chr11:61583728-61634825:+	0.73	5.63	3.63E-7	Phospholipid levels (plasma);Platelet count;Red blood cell fatty acid levels;Trans fatty acid levels;Inflammatory bowel disease	
READ	cis	1	rs4294134	chr7:135293128	SLC13A4	chr7:135365993-135412933:-	-0.86	-5.48	6.62E-7	Paget's disease	
READ	cis	1	rs43184	chr5:56141777	C5orf35	chr5:56205103-56213010:+	0.9	6.95	1.61E-9	Type 2 diabetes	
READ	cis	1	rs4367113	chr3:134287975	ANAPC13	chr3:134196547-134204865:-	0.49	4.61	1.81E-5	Height	
READ	cis	1	rs4368544	chr3:134300014	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs4408846	chr3:41753679	ULK4	chr3:41288091-42003660:-	0.8	5.13	2.54E-6	Diastolic blood pressure	
READ	cis	1	rs4423809	chr3:134300107	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs4497901	chr2:239969	SH3YL1	chr2:218138-264810:-	-0.57	-5.99	8.59E-8	Spherical equivalent (joint main effects and education interaction)	
READ	cis	1	rs4498009	chr3:134198008	ANAPC13	chr3:134196547-134204865:-	0.57	5.36	1.06E-6	Height	
READ	cis	1	rs4535272	chr3:134299916	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs4572812	chr3:134291177	ANAPC13	chr3:134196547-134204865:-	-0.49	-4.54	2.31E-5	Height	
READ	cis	1	rs4660306	chr1:45978675	CCDC163P	chr1:45960581-45965646:-	0.71	5.29	1.38E-6	Homocysteine levels	
READ	cis	1	rs4660870	chr1:45995231	CCDC163P	chr1:45960581-45965646:-	-0.86	-6.28	2.62E-8	Homocysteine levels	
READ	cis	1	rs469758	chr5:96121715	ERAP1	chr5:96096515-96149837:-	-0.6	-5.27	1.47E-6	Ankylosing spondylitis	
READ	cis	1	rs4706254	chr6:86602813	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs4707239	chr6:86610717	SNHG5	chr6:86386726-86388451:-	-0.71	-4.99	4.37E-6	Response to antipsychotic treatment	
READ	cis	1	rs4728142	chr7:128573967	IRF5	chr7:128577769-128590086:+	0.68	6.37	1.82E-8	Systemic lupus erythematosus;Ulcerative colitis;Inflammatory bowel disease	
READ	cis	1	rs472945	chr1:112405931	C1orf183	chr1:112268370-112298419:-	-0.93	-4.78	9.67E-6	Gut microbiota (bacterial taxa)	
READ	cis	1	rs475804	chr1:112406246	C1orf183	chr1:112268370-112298419:-	-0.89	-4.64	1.6E-5	Gut microbiota (bacterial taxa)	
READ	cis	1	rs4820345	chr22:39091151	CBY1	chr22:39052658-39069853:+	0.52	5.19	2.01E-6	Resting heart rate	
READ	cis	1	rs4821811	chr22:39075145	CBY1	chr22:39052658-39069853:+	0.5	4.94	5.29E-6	Resting heart rate	
READ	cis	1	rs4821812	chr22:39075235	CBY1	chr22:39052658-39069853:+	0.51	5.18	2.09E-6	Resting heart rate	
READ	cis	1	rs4821816	chr22:39113134	CBY1	chr22:39052658-39069853:+	0.5	4.85	7.3E-6	Resting heart rate	
READ	cis	1	rs4869313	chr5:96223880	ERAP2	chr5:96211644-96255398:+	-1.02	-13.22	1.37E-20	Pediatric autoimmune diseases	
READ	cis	1	rs4919690	chr10:104616500	C10orf32	chr10:104613967-104624718:+	0.83	4.57	2.11E-5	Arsenic metabolism	
READ	cis	1	rs4973991	chr3:41927273	ULK4	chr3:41288091-42003660:-	-0.77	-4.85	7.27E-6	Diastolic blood pressure	
READ	cis	1	rs4974483	chr3:134219001	ANAPC13	chr3:134196547-134204865:-	0.52	4.79	9.05E-6	Height	
READ	cis	1	rs4974484	chr3:134219019	ANAPC13	chr3:134196547-134204865:-	0.54	5.04	3.65E-6	Height	
READ	cis	1	rs4974493	chr3:134219993	ANAPC13	chr3:134196547-134204865:-	0.55	5.11	2.78E-6	Height	
READ	cis	1	rs55753056	chr2:243929	SH3YL1	chr2:218138-264810:-	-0.59	-6.31	2.32E-8	Spherical equivalent (joint main effects and education interaction)	
